Timestamp,Marker_ID,X_meters,Y_meters,Z_meters
16:55:22.211,1,-0.1888,-0.1168,2.8611
16:55:22.244,1,-0.1888,-0.1168,2.8611
16:55:22.276,1,-0.1888,-0.1168,2.8611
16:55:22.310,1,-0.1888,-0.1168,2.8611
16:55:22.343,1,-0.1888,-0.1168,2.8611
16:55:22.444,1,-0.1888,-0.1168,2.8611
16:55:22.548,1,-0.1888,-0.1168,2.8611
16:55:22.577,1,-0.1888,-0.1168,2.8611
16:55:22.644,1,-0.1888,-0.1168,2.8611
16:55:23.081,1,-0.1888,-0.1168,2.8611
16:55:23.111,1,-0.1888,-0.1168,2.8611
16:55:23.145,1,-0.1888,-0.1168,2.8611
16:55:23.176,1,-0.1888,-0.1168,2.8611
16:55:23.616,1,-0.1888,-0.1168,2.8611
16:55:23.649,1,-0.1888,-0.1168,2.8611
16:55:23.679,1,-0.1888,-0.1168,2.8611
16:55:24.146,1,-0.1888,-0.1168,2.8611
16:55:24.179,1,-0.1888,-0.1168,2.8611
16:55:24.212,1,-0.1888,-0.1168,2.8611
16:55:24.680,1,-0.1888,-0.1168,2.8611
16:55:24.713,1,-0.1888,-0.1168,2.8611
16:55:24.745,1,-0.1888,-0.1168,2.8611
16:55:25.714,1,-0.1888,-0.1168,2.8611
16:55:26.818,1,-0.1888,-0.1168,2.8611
16:55:26.848,1,-0.1888,-0.1168,2.8611
16:55:26.881,1,-0.1888,-0.1168,2.8611
16:55:26.918,1,-0.1888,-0.1168,2.8611
16:55:26.947,1,-0.1888,-0.1168,2.8611
16:55:27.048,1,-0.1888,-0.1168,2.8611
16:55:27.581,1,-0.1888,-0.1168,2.8611
16:55:27.615,1,-0.1888,-0.1168,2.8611
16:55:27.652,1,-0.1888,-0.1168,2.8611
16:55:27.849,1,-0.1888,-0.1168,2.8611
16:55:27.881,1,-0.1888,-0.1168,2.8611
16:55:27.915,1,-0.1888,-0.1168,2.8611
16:55:28.116,1,-0.1888,-0.1168,2.8611
16:55:28.382,1,-0.1888,-0.1168,2.8611
16:55:28.583,1,-0.1888,-0.1168,2.8611
16:55:28.616,1,-0.1888,-0.1168,2.8611
16:55:28.818,1,-0.1888,-0.1168,2.8611
16:55:28.883,1,-0.1888,-0.1168,2.8611
16:55:28.919,1,-0.1888,-0.1168,2.8611
16:55:28.952,1,-0.1888,-0.1168,2.8611
16:55:28.981,1,-0.1888,-0.1168,2.8611
16:55:29.015,1,-0.1888,-0.1168,2.8611
16:55:29.051,1,-0.1888,-0.1168,2.8611
16:55:29.081,1,-0.1888,-0.1168,2.8611
16:55:29.150,1,-0.1888,-0.1168,2.8611
